id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300032663,My Horse & Me,2008-02-05,E,Horse Racing,"Delivering all the excitement and fun of the equestrian life, from sports and leisure riding to horse care, My Horse and Me is a unique gaming experience for anyone with an interest or passion for horses. The game promises the most accurate horse models and animations yet realised in a video game, alongside a richly rewarding gameplay experience, all set against a beautiful backdrop of charming indoor and outdoor environments. My Horse and Me has a rich variety of gameplay modes and options to give players a deep and rewarding experience. The Championship mode lets the player take part in competitions at indoor and outdoor locations around the globe ranging from rustic stables and classical riding schools to world-class tournament locations. A series of fun mini-games offer a variety of gameplay experiences alongside rewarding horse care gameplay and extensive customization. [Atari]","Wii,DS",49.0,16.0,Generally unfavorable,0.0,1,,"49,37",W!Games,Atari SA
1300188400,Chibi-Robo! Photo Finder,2014-01-09,E,Action Adventure,"Become one of the worlds best tiny robot helpers by doing your part to open a new museum. Collect Happy Points by vaccuming, picking up trash, and helping a cast of colorful characters, and then use those Happy Points to purchase special film that lets you photograph real-world objects and transport them into the game for the museums displays!

Mr. Curator wants to immortalize objects from your day-to-day life, and its Chibi-Robos job to collect them! Lead Chibi-Robo on a scavenger hunt, taking photos of real-world objects with the Nintendo 3DS Camera so that he can transport them into his world for the museums collection. Along the way, youll meet eclectic characters who need Chibi Robos help, like a sushi-slinging squid, a high-flying super hero, and an eccentric pair of chefs. The more happiness you spread, the faster your quest for exhibits can progress. Just make sure Chibi-Robo doesnt run out of watts. Hes a tiny robot, after all.

-Be the best mini robo-helper you can be
-Clean up and play games with a cast of characters
-Use the Nintendo 3DS Camera to go on a scavenger hunt
-Transport real-world objects into the game world by taking photos of them",3DS,49.0,20.0,Generally unfavorable,76.0,33,Generally favorable,49,Skip Ltd.,Nintendo
1300025287,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005-10-11,E10+,3D Platformer,"Play as your favorite Kids Next Door operative on 14 diverse levels, each with a different style, in this action-packed game. Engage in intense battles with Stickybeard, Knightbrace, The Toiletnator and other notorious and nasty villains from the show. [Global Star Software]","GameCube,PlayStation 2,Xbox",49.0,9.0,Generally unfavorable,69.0,16,Mixed or average,"58,49,57",High Voltage Software,Global Star Software
1300455202,Trulon: The Shadow Engine,2017-02-24,E10+,JRPG,"Dive into Trulon: The Shadow Engine, which features a unique card combat system that combines traditional deck management with random elements, the tactics are intuitively activated using more than 50 cards in an easy-to-play way.",Xbox One,49.0,11.0,Generally unfavorable,0.0,2,,49,Headup Games,Headup Games
1300044145,Final Fantasy XIV Online,2010-09-22,T,MMORPG,Final Fantasy XIV is a next-generation MMORPG created by producer Hiromichi Tanaka. More details to follow.,PC,49.0,26.0,Generally unfavorable,39.0,423,Generally unfavorable,49,Square Enix,Square Enix
1300034638,Novastrike,2008-06-05,E10+,Vertical Shoot-'Em-Up,[Playstation Network]  NovaStrike is a top-down arcade shooter in which you take control of a prototype advanced Scythe fighter and combat invading Draelus aliens over four different planets. You’ll take on both air and ground opponents ranging from enemy fighters to capital ships and ultimately the end-Boss. As you progress the Scythe unlocks its full potential through upgrading its weapon systems and overall capabilities.,PlayStation 3,49.0,9.0,Generally unfavorable,0.0,2,,49,TikGames,TikGames
1300035393,Marvel Super Hero Squad,2009-10-20,E10+,3D Beat-'Em-Up,"Set in the ever popular Marvel Universe, the Super Hero Squad is on a dire mission against Dr. Doom's Lethal Legion of villains to recover the hidden Infinity Fractals; fragments of the all-powerful Infinity Sword. Each Infinity Fractal holds incredible power and can have significant effects on its possessor, giving each character special abilities that could alter the game’s rules and playing field. With more than 20 Marvel characters to mix and match, players can choose to take on the role of their favorite Super Heroes and Super Villains, such as Captain America, Dr. Doom, Falcon, Hulk, Iron Man, Juggernaut, Ms. Marvel, Silver Surfer, Thing, Thor and Wolverine, to name a few. Using character-specific super powers and customized combo attacks, players will blast, punch, and bash in fast-moving combat with their nemesis. Players can either jump into a battle arena against up to three opponents in Battle Mode, or choose to relive six campaigns as depicted from the animated series in Adventure Mode. Marvel Super Hero Squad is an immersive, single and multiplayer game filled with dramatic, interactive environments where players are given extraordinary powers to fight for good or evil, depending on which Super Hero Squad character they chose to play as. [THQ]","DS,PSP,Wii",49.0,16.0,Generally unfavorable,58.0,12,Mixed or average,"61,51,49",Blue Tongue Entertainment,THQ
1300101197,Dungeon Hunter: Alliance,2012-02-15,T,Action RPG,"The world of Gothicus is in the suffocating grip of a queen bent on hellish destruction. In Dungeon Hunter: Alliance on PlayStation 3, your destiny and this tormented land depend on your ability to forge a fighting unit strong enough to withstand anything the forces of the netherworld can throw at it.

Picture postcard charm gives the villages and settlements of Gothicus an air of unruffled tranquillity. Traders and craftsmen bustle between thatched houses, stopping to pass the time of day and hawk their goods. All is bright and, seemingly, idyllic.

Spend a little longer here and the atmosphere takes on a more sinister edge. In the bowels beneath Gothicus, malevolent hordes roam in immense packs, waiting to engulf anyone foolish enough to venture there. Goblin kings, enslaved trolls and zombie marauders are just an acrid taste of the tidal wave of evil threatening to rip through this peaceful land.

Armed with PlayStation Move motion controllers or wireless controllers, you and up to three friends are all that separate Gothicus and darkness.","PlayStation 3,PlayStation Vita",49.0,34.0,Generally unfavorable,65.0,73,Mixed or average,"67,49",Gameloft,Ubisoft
1300004869,Disney's PK: Out of the Shadows,2002-11-01,E,3D Platformer,"Enter the sci-fi world of Disney's PK - the superhero alter-ego of Donald Duck! Armed with his mega cyber-weapon, you'll battle an invasion force of evil Evronian aliens, and discover an arsenal of futuristic firepower and gadgets. When evil casts its shadow, PK blasts into cyber-action! [Ubi Soft]","PlayStation 2,GameCube",49.0,14.0,Generally unfavorable,70.0,8,Mixed or average,"49,46",Ubisoft,Ubisoft
1300004064,NBA Jam 2002,2002-02-21,E,Basketball,"Several problems ultimately keep NBA Jam 2002 from attaining all-star status. But all things considered, it's still a decent handheld rendition of two-on-two basketball.",Game Boy Advance,49.0,11.0,Generally unfavorable,0.0,3,,49,DC Studios,Acclaim
1300019511,Monster 4x4: Masters of Metal,2003-12-10,E,Auto Racing Sim,"Whether you're grinding through mud pits in Louisiana, crunching up cliffs in California, or smashing up trees to make the ride a little bumpier for the guy behind you, keep your eyes on the prize: the cash you earn on the circuit goes to buy new trucks and build up your ultimate Monster machine. Tear through 30 Monster events, including brutal stadium circuits, merciless exhibition arenas, and the hairiest off-road circuits your tires have ever seen. Soup up your truck with speed, traction, and other power-ups to give your opponents a run for their money. Smoke the competition as you blaze through well-known U.S. locations, such as Alcatraz Island, Central Park, Louisiana swamps, Cape Canaveral, and the Arizona desert. Master your tricks in Training mode as you taste all of the thrills, spills, twists, and rolls of Monster Truck racing. Then show them what you?re made of in Single Race or Championship mode. Get behind the wheel of over 20unstoppable Monster trucks, including Grave Digger, Hulk, Spiderman, Wolverine, El Toro Loco, and Bulldozer. [Ubi Soft]","GameCube,PlayStation 2",49.0,11.0,Generally unfavorable,0.0,1,,"49,48",Ubisoft,Ubisoft
1300018495,Xbox Music Mixer,2003-10-27,E,Application,"Xbox Music Mixer lets you go freestyle with your digital media. Bust out the mike for ready-made Karaoke with onscreen lyrics, or strip out the vocals from nearly any song in your collection to lay down your own rhythm and rhyme. You can even display your photos on your TV and create a soundtrack to match. With Xbox Music Mixer, you can record and playback your performances anytime, access your digital music and photos from your PC, and even download new songs and visual effects from Xbox Live.",Xbox,49.0,12.0,Generally unfavorable,0.0,0,,49,WildTangent,Microsoft Game Studios
1300003745,Salt Lake 2002,2002-01-29,E,Athletics,"Fetaures 16 countries and six events (Men's Alpine Skiing Downhill, Ladies' Alpine Skiing Slalom, Men's Snowboard Parallel Giant Slalom, Women's Freestyle Skiing Aerials, Men's Ski Jumping K120 Individual, and Men's Two-man Bobsleigh ), authentic Olympic environments and competitive multi-player modes with fluid real-time animation and TV-style camera presentation creating an ultra-realistic and challenging sports gaming experience. [Eidos Interactive]","Game Boy Advance,PlayStation 2,PC",49.0,11.0,Generally unfavorable,0.0,2,,"55,49,44",Attention To Detail,Eidos Interactive
1300239109,Adam's Venture Chronicles,2014-02-04,E,Action,Join Adam Venture in this vast journey set in the roaring 1920’s. Together with Evelyn they are on a quest to find ancient artifacts in this non-violent adventure game. Solve ingenious puzzles and embark on platform challenges to outsmart the evil Clairvoix Corporation. ,PlayStation 3,49.0,8.0,Generally unfavorable,62.0,9,Mixed or average,49,Vertigo Games,"Playlogic,Soedesco"
